user_id,account_id,max_return_days,average_return_days,customer_since_months,total_revenue,average_revenue,avg_vas_count,avg_used_vas_value,business_type,avg_wallet_bonus,avg_active_ads,avg_new_ads,avg_email_replies,avg_call_replies,avg_sms_replies,target
57022880,499,1,1,13,2412.9025,185.6078846,10.76923077,276.1538462,0,100,175.9230769,16.61538462,26.53846154,30.92307692,0,0
57032562,116,4,4,2,0,0,0,0,0,0,39,3.5,48.5,36.5,0,0
57039236,499,9,2.111111111,9,0,0,0,0,0,0,19.22222222,3.111111111,1.666666667,2.111111111,0,0
57039688,112,7,1.4,15,0,0,0.083333333,2.5,0,670,13.83333333,1.583333333,13.58333333,5,0.083333333,0
57105814,1017,55,8.714285714,7,0,0,0,0,0,240,32.2,9,5.6,8,0.2,1
57123329,499,1,1,15,0,0,2.142857143,61.42857143,0,600,359.7857143,27.35714286,40.07142857,46.71428571,0.071428571,0
57148091,499,1,1,13,0,0,5.153846154,120.7692308,0,31,81.92307692,12.92307692,4.538461538,4.461538462,0,0
57158963,493,1,1,15,392.9024,32.74186667,14.41666667,250.8333333,0,418.75,238.5833333,27.25,127.5833333,155.9166667,0.5,0
57205345,493,2,1.076923077,13,0,0,3.307692308,80,0,210,113.8461538,15.69230769,17.15384615,18.23076923,0,0
57215037,262,1,1,15,0,0,2.769230769,67.69230769,0,0,112.6153846,1.615384615,20.69230769,22.46153846,0.076923077,0
57231597,496,1,1,14,0,0,3.384615385,101.5384615,3,160.5,63.07692308,4.461538462,152.5384615,15.53846154,0,0
57262671,499,17,2.230769231,13,0,0,3.333333333,81.66666667,0,0,51.66666667,3.75,8.083333333,8.166666667,0,0
57278376,262,1,1,14,0,0,2.461538462,56.15384615,5,1100,2.538461538,0.538461538,2,1.846153846,0,0
57286139,517,67,8.5,10,0,0,0,0,0,100,32.1,0.8,6.7,8.2,0.1,1
57297018,517,1,1,2,0,0,0.5,15,1,0,34.5,22,19,27.5,0,0
57302955,116,1,1,1,0,0,0,0,5,0,1,1,0,0,0,0
57304753,1005,40,5.166666667,12,0,0,2.666666667,58.33333333,0,50,93,10.58333333,14.91666667,9.583333333,0.083333333,0
57327932,1005,77,8.454545455,11,0,0,2.7,74,0,50,3.8,0.7,20.2,16.7,0.1,0
57352988,493,1,1,15,0,0,3.692307692,107.6923077,0,179,57.15384615,6.769230769,41.15384615,44.61538462,0.384615385,0
57367142,499,1,1,14,156.3008,12.02313846,9.538461538,125.3846154,0,100,100.9230769,17.61538462,25.30769231,26,0,0
57380692,496,4,2.166666667,18,0,0,3.307692308,67.69230769,0,600,14.38461538,2.923076923,10.76923077,11.15384615,0.076923077,0
57380954,499,1,1,14,0,0,1.923076923,57.69230769,0,1320,112.1538462,15,46.76923077,41.69230769,0.076923077,0
57403473,496,5,1.769230769,13,261.9268,21.82723333,4.333333333,110,0,10,133.3333333,13.25,46.16666667,55.5,0,0
57413350,499,2,1.071428571,14,237.6016,19.80013333,9.666666667,124.1666667,0,352.01,133.25,12.41666667,68.83333333,75.41666667,0.166666667,0
57417229,496,1,1,15,1527.9816,117.5370462,5.846153846,152.3076923,3,234.76,82.76923077,17.07692308,65.38461538,73.23076923,0.230769231,0
57453099,493,27,3.416666667,12,0,0,1.272727273,35.45454545,0,270,37,3.454545455,46.27272727,84.54545455,0.818181818,0
57496232,364,1,1,14,284.0811,21.85239231,5.923076923,125.3846154,5,24,21.61538462,3.461538462,16.38461538,14.61538462,0.230769231,0
57520699,364,171,28.14285714,7,0,0,4.142857143,120,0,0,68.71428571,7.285714286,15.85714286,21,0.142857143,1
57521387,496,1,1,4,0,0,2,55,4,0,1,0,0.25,0,0,0
57528783,1005,7,2.357142857,14,336.9268,28.07723333,4.083333333,87.5,0,220,17.08333333,1.25,6,5.333333333,0,0
57544315,1005,1,1,15,0,0,0,0,0,0,11,2.846153846,17.84615385,13.15384615,0.307692308,0
57550869,262,1,1,5,0,0,4.6,112,0,0,47.6,4.6,61.4,54.2,0.6,0
57568319,262,1,1,13,0,0,4.384615385,130.7692308,0,400,128.2307692,7.846153846,33.23076923,33.07692308,0,0
57571337,499,6,1.357142857,14,0,0,4.538461538,136.1538462,0,314.53,28.53846154,4,8.692307692,11.84615385,0,0
57600588,496,25,6.909090909,11,0,0,0.909090909,24.54545455,0,0,69.18181818,4.181818182,27.72727273,33.54545455,0,0
57630242,1017,3,2,4,0,0,0,0,1,0,18.25,4,14.75,19.5,0.25,0
57647789,262,3,1.111111111,18,0,0,1.923076923,55.38461538,0,1090,33.38461538,4.538461538,15.38461538,17.15384615,0,0
57680850,1005,1,1,16,0,0,4.076923077,82.30769231,0,349,89,4.846153846,28.23076923,16.53846154,0,0
57707457,113,7,1.8,15,0,0,1.5,34.16666667,0,0,23.25,1.666666667,9.25,15.58333333,0.166666667,0
57708398,1005,1,1,13,0,0,0,0,3,0,13.46153846,1.230769231,13.84615385,22.15384615,0.461538462,0
57732445,1005,1,1,15,0,0,3.153846154,65.38461538,0,600,23.07692308,3.307692308,27.61538462,19.84615385,0.076923077,0
57768347,493,2,1.181818182,11,0,0,7.909090909,140,0,0,139.2727273,9.636363636,7.181818182,8.545454545,0,0
57769265,1005,74,14.9,10,0,0,4.875,50,0,200,89.25,0.625,16.625,11.75,0,0
57771490,496,2,1.071428571,14,1611.1136,123.9318154,15.38461538,329.2307692,5,38.9,91.07692308,13.53846154,13.15384615,11.07692308,0.076923077,0
57772597,496,10,2.153846154,13,0,0,5.166666667,85.83333333,3,40,94.08333333,9.583333333,105.4166667,138.8333333,1.666666667,1
57808029,493,80,23.16666667,6,0,0,0,0,5,0,4.833333333,0.333333333,16.33333333,24.5,0,0
57824258,262,109,21.14285714,7,0,0,3.571428571,107.1428571,0,0,285,19.28571429,65.57142857,72.14285714,0.142857143,1
57825826,496,21,2.538461538,13,0,0,5.666666667,81.66666667,0,120,44.5,6.75,17.5,15.75,0.25,0
57837091,112,1,1,14,7062.6666,543.2820462,64.15384615,1367.692308,0,2225.08,701.6923077,90.61538462,384.8461538,443.6923077,6,0
57844319,496,3,1.111111111,18,0,0,5.923076923,70.76923077,3,90,123.6153846,61.46153846,101.3846154,107.4615385,0.846153846,1
57862030,112,1,1,13,0,0,11.15384615,326.1538462,0,230,2327.615385,223.6923077,763.3846154,1069.307692,6.923076923,0
57862677,112,1,1,14,0,0,13.07692308,260,0,4712,593.1538462,60.53846154,136.9230769,176,1.230769231,0
57863079,499,1,1,14,0,0,4.461538462,103.8461538,0,596.48,99.69230769,4.692307692,9.846153846,9.153846154,0,0
57880253,1005,89,10.3,10,0,0,1.7,43,5,100,10.5,0.6,1.2,1.8,0,0
57893270,499,1,1,14,0,0,2,56.15384615,0,883.21,29.15384615,4.923076923,8.384615385,8.307692308,0.076923077,0
57918762,499,1,1,14,0,0,8.230769231,246.9230769,0,670,150.7692308,14.23076923,35.61538462,54.15384615,0.307692308,0
57918830,1005,5,2.333333333,6,0,0,0.25,7.5,0,300,51.25,20.5,31.75,38.75,0.25,1
57921689,496,1,1,15,0,0,1.384615385,24.61538462,3,20,16.69230769,2.769230769,133.1538462,160.1538462,0.692307692,0
57940576,112,3,1.235294118,17,0,0,1.083333333,22.5,0,560,120.9166667,6.166666667,42.41666667,48.91666667,0,0
57946029,113,1,1,2,0,0,0,0,3,0,13,2,7.5,9.5,0,0
57971419,493,2,1.388888889,18,0,0,0.384615385,11.53846154,0,2849,89.46153846,3.769230769,6.923076923,7.384615385,0.076923077,0
57979848,496,22,4.384615385,13,0,0,0,0,0,0,28.25,4.75,5.25,6.166666667,0,0
58026877,111,1,1,18,7023.48,540.2676923,26.76923077,759.2307692,0,2931.23,536.9230769,73.69230769,117.3846154,138.5384615,0.307692308,0
58033087,262,2,1.052631579,19,148.1706,11.39773846,7.384615385,113.0769231,5,160,32.84615385,0.076923077,12,13.92307692,0.076923077,0
58033117,496,107,16.25,8,0,0,0.833333333,10,0,280,141,14.33333333,9,7.166666667,0,1
58050329,499,1,1,13,0,0,5.230769231,99.23076923,0,10,47.30769231,5.846153846,90.92307692,49,0.230769231,0
58051578,499,41,12.22222222,9,0,0,0.888888889,22.22222222,0,100,126.5555556,11,10.44444444,7.888888889,0,0
58075354,499,1,1,13,0,0,9.923076923,233.0769231,0,100,335.9230769,20.84615385,40.30769231,37.23076923,0.538461538,0
58080751,517,1,1,2,0,0,0,0,0,0,19,5,6.5,7.5,0,0
58137327,499,29,3,14,589.024,42.07314286,9.214285714,143.5714286,3,40,97.28571429,6.714285714,71.14285714,61.28571429,0.928571429,0
58169174,1005,4,1.461538462,13,0,0,2.5,54.16666667,0,440,26.08333333,1.916666667,10.91666667,9.416666667,0,0
58212398,1017,31,16.1,10,0,0,0.25,3.75,0,751.69,103.625,15.875,32.625,28.875,0.125,0
58243841,113,15,4,6,0,0,0.75,20,1,140,91.75,32.75,23,24,0.25,0
58264522,262,30,3.117647059,17,0,0,16.875,415.625,0,1286.5,520.6875,54,71.0625,78.8125,0.4375,0
58272913,262,1,1,14,0,0,6.769230769,108.4615385,0,42,132.9230769,23.23076923,20.46153846,14.84615385,0.384615385,0
58288516,113,1,1,6,0,0,7.833333333,206.6666667,0,0,1.833333333,0.166666667,1.666666667,3,0.166666667,0
58292253,1005,85,7.461538462,13,0,0,3.454545455,81.81818182,3,100,45.81818182,0.272727273,372.1818182,138.2727273,0.181818182,1
58319114,493,31,11,18,0,0,5.214285714,156.4285714,0,567,21.5,2.428571429,6.214285714,5.5,0.071428571,0
58407999,499,35,3.928571429,14,0,0,1.272727273,26.36363636,0,300,96.90909091,8.545454545,18.36363636,12.72727273,0.181818182,0
58409268,1005,1,1,17,206.2276,14.73054286,6.714285714,167.1428571,0,970.5,178.4285714,26.64285714,114.5714286,119.6428571,1.071428571,0
58415125,493,1,1,14,1125.6097,86.58536154,11.38461538,265.3846154,5,239.21,34.69230769,8.076923077,70.15384615,66.30769231,0.153846154,0
58436334,493,1,1,14,0,0,3.230769231,96.92307692,3,393.79,15,1.461538462,19.07692308,28.84615385,0,0
58437639,493,1,1,13,0,0,9.846153846,181.5384615,0,0,405.6153846,20.07692308,47,58.07692308,0,0
58498565,113,7,1.4,15,0,0,1.818181818,46.36363636,3,660,10.36363636,0.181818182,0.909090909,1.636363636,0,0
58506687,113,1,1,13,0,0,5.538461538,149.2307692,0,155,288.9230769,40.30769231,40.30769231,54.69230769,0.076923077,0
58524122,496,8,1.5,14,0,0,2.083333333,57.5,0,1280,123.6666667,13.41666667,106,181.75,0.25,0
58548811,113,1,1,12,0,0,12.81818182,303.6363636,0,15606.5,1369.363636,142.3636364,309.5454545,409.3636364,2.909090909,0
58558360,226,155,20.25,8,0,0,2.5,47.5,1,0,32.875,2.875,5.125,7.125,0.125,0
58574541,493,88,44.75,8,0,0,1.666666667,50,0,300,26.16666667,7.5,14.83333333,9.833333333,0,0
58589287,1005,35,3.923076923,13,0,0,5,51.81818182,0,430,167,9.909090909,25.27272727,26.36363636,0,0
58638732,496,1,1,13,0,0,4.416666667,115,0,0,51,5.75,35.75,33.66666667,0.166666667,0
58697125,1005,1,1,15,0,0,4.230769231,110.7692308,0,176.49,67.30769231,10.07692308,70.38461538,66.07692308,0.538461538,0
58762296,499,1,1,14,0,0,2.923076923,76.92307692,0,4957,101.6153846,5.846153846,28.76923077,42.53846154,0.153846154,0
58771262,499,1,1,14,0,0,0.769230769,20,0,7122.92,50.53846154,5.923076923,110.2307692,150.3076923,1.076923077,0
58803584,493,30,3,16,0,0,5.277777778,156.1111111,0,1862.5,184.8333333,78.44444444,30.88888889,29.88888889,0.388888889,0
58830147,496,32,3.066666667,15,0,0,3.166666667,95,0,479.97,35.41666667,4,21.66666667,26.91666667,0.083333333,0
58836661,113,113,35,4,0,0,0,0,1,0,9,2.25,6.75,11.25,0,0
58838622,499,5,1.285714286,14,0,0,4.307692308,111.5384615,0,2185,166.8461538,19.76923077,13.23076923,14.69230769,0.153846154,0
58839139,496,1,1,15,0,0,8.769230769,196.1538462,0,440,100.9230769,16.76923077,47.92307692,35.46153846,0.076923077,0
58865421,493,1,1,15,0,0,3.615384615,100.7692308,0,220,128.3846154,9.615384615,18.30769231,21.23076923,0.153846154,0
58871411,113,155,49,7,0,0,0.428571429,12.85714286,1,0,12.71428571,3.571428571,17.14285714,26.28571429,0.714285714,0
58896535,1005,44,4.25,16,0,0,1,22.72727273,1,0,13.81818182,2.818181818,28,40.81818182,0.454545455,0
58911745,496,1,1,12,0,0,3.333333333,100,0,0,62.33333333,1.666666667,0.583333333,0.75,0,0
58917069,1005,1,1,15,87.5902,6.737707692,5.384615385,102.3076923,0,0,133.1538462,11.53846154,97.92307692,97.61538462,0.307692308,0
58917369,499,8,1.538461538,13,0,0,1.416666667,29.16666667,0,200,8.916666667,0.75,7.5,6,0.083333333,0
58938258,499,1,1,14,0,0,6.846153846,160,0,541,385.1538462,39.61538462,108.8461538,135.6153846,0.076923077,0
58941388,112,11,1.769230769,13,0,0,3.75,62.5,0,210,23.5,6.875,8.25,9.875,0,0
58969897,111,1,1,15,0,0,5.461538462,163.0769231,0,9546.5,363.7692308,32.92307692,37.07692308,37.76923077,0.076923077,0
59019036,1005,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
59024942,111,1,1,2,0,0,0,0,3,0,6,3.5,1,0,0,0
59027025,493,11,4.888888889,18,0,0,3.692307692,95.38461538,0,430,73.38461538,13.76923077,29.76923077,36.15384615,0,0
59033596,493,1,1,6,0,0,0.4,8,3,0,11.6,4,31,20.8,0.4,0
59077326,364,193,33.16666667,6,0,0,1.166666667,21.66666667,5,0,5,0.5,1.833333333,3.5,0.166666667,1
59086045,112,15,2.461538462,13,0,0,0,0,0,100,25.23076923,3.692307692,44,49.84615385,0.076923077,0
59086496,113,1,1,14,0,0,1.230769231,36.92307692,1,762.01,44.92307692,2.923076923,19.84615385,25.23076923,0.230769231,0
59117582,364,67,23,3,0,0,0,0,0,0,362.6666667,3.666666667,13,12,0,0
59127785,113,27,5.727272727,11,0,0,3.818181818,93.63636364,0,0,99.18181818,8.909090909,35.36363636,55,0,0
59135876,496,1,1,14,1276.48,98.19076923,5.076923077,133.0769231,0,194.31,136.8461538,25.23076923,30.30769231,33.07692308,0.153846154,0
59147422,496,17,4.5,12,397.9024,39.79024,3.8,62,0,250,118.4,27,312,378.9,2.3,0
59196970,493,1,1,18,0,0,2.076923077,50,0,2174.5,42.30769231,8.923076923,220.8461538,425.1538462,3.384615385,0
59234427,1005,1,1,12,0,0,5.916666667,137.5,0,0,37.08333333,8.25,21.91666667,11.33333333,0.166666667,0
59310917,1005,174,48,5,0,0,0,0,0,0,10.2,0.6,2.8,4.6,0,1
59354211,113,31,7,15,0,0,4.142857143,101.4285714,3,672.5,82.71428571,1.357142857,39.42857143,41.85714286,0.071428571,0
59363011,226,1,1,8,0,0,0,0,0,1200,442,157.5,53,32.5,0,0
59382333,113,3,1.142857143,14,0,0,1.384615385,30.76923077,1,540,15.92307692,2.615384615,34.53846154,44.61538462,0.923076923,0
59397325,364,3,1.888888889,18,0,0,2.615384615,74.61538462,0,600,56.92307692,8.615384615,7.076923077,5.769230769,0,0
59413969,262,51,7.454545455,11,0,0,0,0,3,0,9,0.363636364,37.36363636,67.90909091,1.181818182,0
59415023,499,3,1.142857143,14,0,0,5.461538462,106.1538462,3,50,14.76923077,3.384615385,87.76923077,115.2307692,1.076923077,0
59415617,496,44,9.6,5,0,0,3.8,64,0,0,20.8,2,1,1.2,0,0
59484971,499,2,1.076923077,13,0,0,3.769230769,111.5384615,0,0,80.76923077,6.615384615,4.461538462,4.615384615,0,0
59509382,499,1,1,7,169.0808,24.1544,0.285714286,5.714285714,3,0,10,3.571428571,12.42857143,12.71428571,0.142857143,0
59521083,1005,23,2.166666667,24,955.0081,79.58400833,8.833333333,264.1666667,5,1040,143.5833333,16.5,9.583333333,7.833333333,0,0
59542976,499,9,2.666666667,12,0,0,1,30,0,300,61.6,3.8,5,5.8,0,0
59573762,113,1,1,13,0,0,8.615384615,243.0769231,0,469,79.92307692,12.84615385,19.84615385,21.07692308,0,0
59587326,1005,1,1,13,0,0,4,106.9230769,0,199,130.7692308,7.846153846,7.692307692,6.692307692,0.076923077,0
59595688,493,31,4.866666667,15,5040.1,296.4764706,17.88235294,511.7647059,0,997.09,746.2352941,205.0588235,119.7647059,111.3529412,0.058823529,0
59626551,113,1,1,15,0,0,9.692307692,244.6153846,0,130,314.3076923,51.23076923,119.2307692,116.6153846,0.692307692,0
59654362,262,31,10,10,0,0,0.444444444,11.11111111,0,800,139.5555556,9.111111111,25.55555556,23.33333333,0,0
59718331,496,2,1.071428571,14,885.406,68.10815385,8.230769231,206.9230769,0,1072.15,165.4615385,15.84615385,76,126.4615385,0.923076923,0
59719819,112,7,1.666666667,15,0,0,1,13.33333333,1,0,11.66666667,1.416666667,43.41666667,90.33333333,0.916666667,0
59731440,493,14,4.705882353,17,0,0,2.25,58.33333333,0,200,57.75,9.583333333,157.5833333,319.0833333,2.583333333,0
59748465,1005,1,1,13,0,0,8.923076923,215.3846154,0,230,370.8461538,27.76923077,40.76923077,60.84615385,0.153846154,0
59761260,1005,30,7.6,10,0,0,1,30,1,0,20.3,5.9,7.3,9.7,0.2,0
59788064,493,1,1,14,0,0,9.923076923,243.0769231,0,200,154.3076923,30.07692308,107.0769231,108.8461538,0.153846154,0
59794428,499,2,1.076923077,13,7107.7648,546.7511385,27.23076923,612.3076923,0,0,59,11.38461538,65.69230769,75.23076923,1,0
59824927,262,1,1,4,0,0,0,0,0,0,15,0,85.75,64.25,0.5,0
59856762,496,32,11.33333333,15,811.5516,67.6293,20.41666667,413.3333333,0,200,405,48.75,76.5,66.91666667,0.75,0
59876412,499,1,1,14,0,0,8.076923077,130.7692308,0,850,472.6153846,34,35.23076923,39.53846154,0.076923077,0
59883580,499,30,3.4,15,0,0,5.058823529,103.5294118,0,0,170.3529412,19.41176471,23.23529412,29.70588235,0.117647059,0
59911699,112,8,1.5,16,0,0,2,51.81818182,0,780,85.09090909,14,14.27272727,11.63636364,0,0
59946889,499,3,1.2,10,0,0,0,0,0,0,12,3.222222222,27,40.88888889,0.222222222,0
61010857,112,1,1,18,0,0,10.38461538,233.8461538,0,2392,340.2307692,22.46153846,89.69230769,64.76923077,0.076923077,0
61048803,493,2,1.133333333,15,394.1625,26.2775,7.2,138,5,5.83,5.266666667,0.066666667,1.333333333,0.933333333,0,0
61068416,496,99,13.22222222,9,0,0,0,0,3,0,4,0,0.571428571,1.428571429,0,0
61109714,499,12,1.923076923,13,0,0,3.75,98.33333333,0,0,94.66666667,4.666666667,15.16666667,23.16666667,0,0
61183661,1005,4,1.636363636,11,0,0,6,121.8181818,0,0,43.72727273,7.363636364,33.90909091,29.72727273,0.454545455,0
61185617,113,2,1.142857143,14,0,0,6.384615385,150.7692308,0,0,387.3076923,145.1538462,44.46153846,38.53846154,0.076923077,0
61194037,1017,1,1,2,0,0,0,0,0,0,386,198.5,16.5,12,0,0
61300430,493,1,1,9,0,0,2.25,47.5,0,500,69.125,18,23.75,20,0,0
61305496,493,1,1,16,481.504,37.03876923,9.846153846,198.4615385,0,260,128.3846154,14,50.23076923,73.30769231,0.230769231,0
61321338,113,1,1,13,0,0,3.384615385,100,0,100,105.2307692,3.615384615,24.92307692,24.69230769,0.076923077,0
61365453,499,1,1,15,0,0,2.538461538,63.84615385,0,1020,53,2,16.30769231,15.69230769,0,0
61428794,111,1,1,15,381.3008,29.33083077,4.384615385,106.9230769,0,455.22,81.07692308,7.076923077,34.46153846,39.53846154,0,0
61431758,1005,1,1,2,0,0,1,30,0,0,7.5,5.5,11,24.5,0,0
61435970,113,1,1,14,0,0,0.153846154,3.076923077,0,3560,392.1538462,25.46153846,39.76923077,31.69230769,0.230769231,0
61519179,,2,1.066666667,15,0,0,3.1,73,0,400,82.4,13,11,11.5,0,0
61574854,496,31,12.86666667,15,1802.9888,150.2490667,19.58333333,229.1666667,0,9.05,33.41666667,4.916666667,17.5,17.91666667,0.25,0
61616293,1005,8,2,10,0,0,0,0,0,0,20.44444444,2.222222222,9.666666667,12.88888889,0,0
61616379,1017,1,1,4,0,0,1.25,27.5,4,0,8,3,3.75,3,0,0
61744156,262,1,1,13,0,0,4.307692308,121.5384615,0,50,19.76923077,1.461538462,10.46153846,10.92307692,0.076923077,1
61757734,262,1,1,15,0,0,2.769230769,55.38461538,0,1690,59.46153846,9,57.76923077,86.61538462,1.769230769,0
61767517,364,1,1,18,0,0,6,113.8461538,0,526,144.6923077,10.30769231,25.23076923,36,0.076923077,0
61770777,496,1,1,16,0,0,3.230769231,83.07692308,0,300,101.2307692,10.30769231,47.69230769,51,0.153846154,0
61863896,1005,27,6,11,0,0,5.636363636,149.0909091,0,0,203.9090909,8.909090909,8.909090909,8.454545455,0,0
61874515,496,18,2.615384615,13,0,0,1.666666667,45.83333333,5,130,8.5,0.666666667,1.916666667,1.25,0,0
61933714,496,1,1,4,0,0,2.5,75,0,0,6,0.25,3,2.75,0,0
62019134,111,1,1,16,237.6016,18.27704615,5.615384615,111.5384615,0,728.39,34.38461538,6.692307692,32.07692308,37.92307692,0,0
62068078,262,1,1,14,1945.7,149.6692308,11,290,0,379.39,435.8461538,18.38461538,26.23076923,30.53846154,0,0
62132675,496,2,1.055555556,18,0,0,0.769230769,7.692307692,0,2170,148.4615385,0.538461538,121.9230769,116.6923077,0.615384615,0
62189392,1005,1,1,13,0,0,5.25,112.5,3,50,87.41666667,14.5,33.16666667,33.41666667,0,0
62208199,116,1,1,2,0,0,0,0,1,0,25,12,14,13,0,0
62228790,499,1,1,14,0,0,6.461538462,107.6923077,0,1.5,76.69230769,5.461538462,39.92307692,39.53846154,0,0
62244491,1005,142,48,9,0,0,1,30,1,0,16,3,6.875,8,0,0
62302835,262,111,17.5,12,1292.4184,107.7015333,5,117.5,3,9,18.66666667,5.75,92.58333333,110.5,1.083333333,0
62311117,262,21,8.071428571,14,0,0,5.916666667,112.5,0,30,47.66666667,3.666666667,22.66666667,20.83333333,0.083333333,0
62319838,113,1,1,10,0,0,4.9,144,0,0,73.1,20.6,87.7,91.3,0.1,0
62415478,496,1,1,15,533.154,41.01184615,7.076923077,143.0769231,0,1798.74,358,51.61538462,52,40.69230769,0.230769231,0
62415533,1005,87,19.875,8,0,0,0.25,5,3,0,17,5.25,6.75,8.625,0.125,0
62475810,499,4,1.428571429,7,0,0,3.285714286,64.28571429,1,0,21.71428571,2.428571429,10.85714286,14.28571429,0,0
62531413,499,31,3.384615385,13,269.671,19.26221429,2.5,32.85714286,1,600,38.28571429,0.928571429,40,55.42857143,0.785714286,0
62534213,1005,3,1.307692308,13,0,0,0.333333333,10,0,0,38.33333333,1.166666667,3.25,2.583333333,0,0
62627059,499,1,1,15,3946.44,303.5723077,13.69230769,410.7692308,0,1621.94,660,40.61538462,51.30769231,39.92307692,0,0
62635290,499,1,1,13,0,0,3.230769231,94.61538462,0,760.03,78.53846154,8.692307692,28.46153846,33.46153846,0.076923077,0
62642031,1005,1,1,15,0,0,6.923076923,191.5384615,0,547.5,311.8461538,125.3076923,52.30769231,49,0.769230769,0
62645238,493,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
62685794,262,1,1,13,0,0,4,102.3076923,5,7.5,6.615384615,0.923076923,18.23076923,22.46153846,0.307692308,0
62725600,262,1,1,14,0,0,2.538461538,56.15384615,0,924.5,79.76923077,11.61538462,42.46153846,57.15384615,0.461538462,0
62729881,1005,66,6.692307692,13,0,0,0.3,8,0,320,2.2,0.5,24.9,26.9,0.1,0
62738389,496,41,4.076923077,13,0,0,3.090909091,91.81818182,0,118.91,23.09090909,2,14.09090909,6.727272727,0,0
62779344,1005,1,1,14,0,0,4.692307692,87.69230769,0,0,62.23076923,11.84615385,12.38461538,7.692307692,0,1
62781460,493,1,1,18,0,0,1.461538462,33.84615385,0,1890,13.76923077,4.230769231,4.461538462,2.923076923,0.153846154,0
62792786,112,7,1.75,8,0,0,0.25,5,0,2810,1354,351.75,141.375,144.125,0.25,0
62838965,1017,143,15.5,10,0,0,4.125,106.25,0,60,70.625,13.5,9.375,9.75,0.125,0
62853864,496,1,1,13,0,0,3.076923077,90.76923077,0,1820,134,82.76923077,16,13.15384615,0.076923077,0
62874900,112,1,1,1,0,0,2,60,0,0,203,13,19,15,0,0
62959363,496,1,1,16,0,0,4.461538462,110.7692308,0,253,138.4615385,10.15384615,31.92307692,47.30769231,0.384615385,0
62996781,202,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
63014463,517,46,11.7,10,0,0,2.1,51,0,60,104.3,6.6,5.1,5.6,0,0
63027661,1005,93,8.076923077,13,0,0,1.4,36,0,879,95.5,17.3,15.3,14.6,0,0
63071465,1005,2,1.066666667,15,0,0,3,69.23076923,0,0,7.538461538,2.076923077,31.53846154,43.69230769,0.384615385,0
63153781,1005,63,13.85714286,7,0,0,0,0,3,300,2,0,1,0.2,0,0
63161460,1005,32,3.214285714,14,0,0,0.5,15,0,2220,46.25,2.5,14.16666667,17.58333333,0,0
63232861,113,1,1,14,0,0,0,0,0,2293,142.9230769,6.923076923,8.615384615,8.923076923,0.076923077,0
63273980,226,1,1,3,0,0,0,0,0,0,119.6666667,119.6666667,21.33333333,11.33333333,0,1
63294543,499,30,6.272727273,11,0,0,2.818181818,78.18181818,0,0,49.18181818,10.81818182,15.81818182,15,0.090909091,0
63318463,499,1,1,13,0,0,11.53846154,132.3076923,0,60,84.15384615,11.23076923,11,6.153846154,0.153846154,0
63385627,499,1,1,15,0,0,4,95.38461538,0,400,66.84615385,4.076923077,7.307692308,13.69230769,0,0
63408668,499,1,1,13,0,0,3.846153846,87.69230769,0,425.66,83.53846154,16.07692308,13.84615385,12.61538462,0.076923077,1
63462689,1005,88,36.75,4,0,0,0,0,1,0,6.5,2,0.25,2,0,0
63462767,499,24,24,1,0,0,6,90,0,0,19,0,2,4,0,0
63481822,496,1,1,14,0,0,3.230769231,96.92307692,0,427.5,95.23076923,7.307692308,23.07692308,28.07692308,0.153846154,0
63507824,1005,99,21.875,8,0,0,0.625,6.25,0,0,8.625,2.5,4.75,5,0,0
63516225,112,1,1,2,0,0,0,0,1,0,7,3.5,1,2,0,0
63556286,112,2,1.066666667,15,0,0,3.846153846,114.6153846,0,240,95.92307692,7.846153846,35.92307692,27.38461538,0,0
63607260,1005,2,1.266666667,15,0,0,1.384615385,35.38461538,0,260,59.53846154,3.769230769,22,28.76923077,0.076923077,0
63608580,496,15,2.4,10,0,0,0,0,0,0,10.625,3,6.5,5.375,0.125,0
63625408,1005,1,1,6,63.3902,12.67804,0.2,6,0,0,14.2,5.4,50.6,76.6,0.2,0
63644208,1005,3,1.133333333,15,0,0,1.666666667,45,0,2519,181,14.16666667,108.0833333,89.83333333,0.5,0
63712782,1017,153,25.71428571,7,0,0,0.428571429,8.571428571,0,0,18.57142857,5,63.14285714,58.71428571,0.428571429,0
63829889,496,1,1,12,1667.4418,138.9534833,10.83333333,310,0,27.6,149.8333333,31.58333333,33.83333333,33.33333333,0.416666667,0
63861586,113,1,1,8,0,0,2.25,30,1,0,5.625,0.875,2.25,2,0,0
63892662,496,1,1,7,202.3412,28.90588571,1.428571429,42.85714286,1,0,2.857142857,0,1.714285714,3,0,0
63900085,364,1,1,16,0,0,3.076923077,92.30769231,0,466.95,29.92307692,4,10,9.461538462,0.153846154,0
63910782,1005,4,1.692307692,13,0,0,0.083333333,2.5,0,0,5.583333333,0.333333333,2.416666667,2.083333333,0,0
63911669,262,3,1.214285714,14,0,0,3.538461538,79.23076923,0,40,13.07692308,0.923076923,8.923076923,12.69230769,0.076923077,0
63926807,493,28,10,11,0,0,1.5,45,0,10,70.1,14.6,23.7,23.1,0.2,0
